,station_id,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,num_docks_disabled,last_reported,is_renting,is_returning,last_updated_date
448,475,0,15,0,0,0,1596109499,1,1,2020-07-30 08:29:15
449,476,11,4,0,0,0,1596051928,1,1,2020-07-30 08:29:15
450,477,14,1,0,0,0,1596098120,1,1,2020-07-30 08:29:15
451,478,0,11,0,0,0,1596013234,1,1,2020-07-30 08:29:15
452,479,2,9,0,0,0,1596068484,1,1,2020-07-30 08:29:15
453,480,4,11,0,0,0,1596050195,1,1,2020-07-30 08:29:15
454,481,5,6,0,0,0,1596112579,1,1,2020-07-30 08:29:15
455,482,15,4,0,0,0,1596081191,1,1,2020-07-30 08:29:15
456,483,6,13,0,0,0,1596115386,1,1,2020-07-30 08:29:15
457,484,0,18,0,0,0,1596113747,1,1,2020-07-30 08:29:15
458,485,18,1,0,0,0,1596114360,1,1,2020-07-30 08:29:15
459,486,7,8,0,0,0,1596108675,1,1,2020-07-30 08:29:15
460,487,1,18,1,0,0,1596099349,1,1,2020-07-30 08:29:15
461,488,16,1,0,2,0,1596112428,1,1,2020-07-30 08:29:15
462,490,11,8,1,0,0,1596112812,1,1,2020-07-30 08:29:15
463,491,5,10,1,0,0,1596013234,1,1,2020-07-30 08:29:15
464,492,2,9,0,0,0,1596024270,1,1,2020-07-30 08:29:15
465,493,2,17,0,0,0,1596110637,1,1,2020-07-30 08:29:15
466,494,6,13,0,0,0,1596013235,1,1,2020-07-30 08:29:15
467,495,2,9,0,0,0,1596057904,1,1,2020-07-30 08:29:15
468,496,12,7,1,0,0,1596111197,1,1,2020-07-30 08:29:15
469,497,17,1,0,1,0,1596066750,0,0,2020-07-30 08:29:15
470,498,14,0,0,1,0,1596059488,1,1,2020-07-30 08:29:15
471,499,6,12,0,0,0,1596094317,1,1,2020-07-30 08:29:15
472,500,15,0,0,0,0,1596057194,1,1,2020-07-30 08:29:15
473,501,10,9,0,0,0,1596108676,1,1,2020-07-30 08:29:15
474,505,5,10,0,0,0,1596114591,1,1,2020-07-30 08:29:15
475,506,6,13,0,0,0,1596114489,1,1,2020-07-30 08:29:15
476,507,1,14,0,0,0,1596013235,1,1,2020-07-30 08:29:15
477,508,4,15,0,0,0,1596099348,1,1,2020-07-30 08:29:15
478,509,1,18,0,0,0,1596115413,1,1,2020-07-30 08:29:15
479,510,5,13,0,0,0,1596114875,1,1,2020-07-30 08:29:15
480,511,7,5,0,1,0,1596059993,1,1,2020-07-30 08:29:15
481,512,0,25,0,0,0,1596102648,1,1,2020-07-30 08:29:15
482,513,0,15,0,0,0,1596099350,1,1,2020-07-30 08:29:15
483,514,0,15,0,0,0,1596066546,1,1,2020-07-30 08:29:15
484,515,3,13,0,0,0,1596112478,1,1,2020-07-30 08:29:15
485,516,7,7,0,0,0,1596073846,1,1,2020-07-30 08:29:15
486,517,2,13,1,0,0,1596054592,1,1,2020-07-30 08:29:15
487,518,7,8,1,0,0,1596066266,1,1,2020-07-30 08:29:15
488,519,5,10,1,0,0,1596099350,1,1,2020-07-30 08:29:15
489,520,1,12,0,0,0,1596114494,1,1,2020-07-30 08:29:15
490,521,5,10,0,0,0,1596099350,1,1,2020-07-30 08:29:15
491,522,8,9,0,0,0,1596099351,1,1,2020-07-30 08:29:15
492,523,7,10,0,0,0,1596112926,1,1,2020-07-30 08:29:15
493,524,12,3,1,0,0,1596113446,1,1,2020-07-30 08:29:15
494,525,13,2,0,0,0,1596112558,1,1,2020-07-30 08:29:15
495,526,1,14,0,0,0,1596099350,1,1,2020-07-30 08:29:15
496,527,20,2,0,1,0,1596115185,1,1,2020-07-30 08:29:15
497,529,11,0,0,0,0,1596055354,1,1,2020-07-30 08:29:15
498,530,5,10,0,0,0,1596099351,1,1,2020-07-30 08:29:15
499,531,3,16,0,0,0,1596109135,1,1,2020-07-30 08:29:15
500,532,1,17,0,1,0,1596114314,1,1,2020-07-30 08:29:15
501,533,3,9,0,1,0,1596114277,1,1,2020-07-30 08:29:15
502,534,2,17,0,0,0,1596104241,1,1,2020-07-30 08:29:15
503,535,9,9,0,0,0,1596115536,1,1,2020-07-30 08:29:15
504,536,14,0,0,0,1,1596099351,1,1,2020-07-30 08:29:15
505,537,6,9,0,0,0,1596032878,1,1,2020-07-30 08:29:15
506,538,2,17,1,0,0,1596114707,1,1,2020-07-30 08:29:15
507,539,6,13,0,0,0,1596114888,1,1,2020-07-30 08:29:15
508,540,7,12,6,0,0,1596113495,1,1,2020-07-30 08:29:15
509,541,10,1,0,0,0,1596013236,1,1,2020-07-30 08:29:15
510,542,5,6,0,0,0,1596099351,1,1,2020-07-30 08:29:15
511,543,15,4,0,0,0,1596113203,1,1,2020-07-30 08:29:15
512,544,14,5,0,0,0,1596089774,1,1,2020-07-30 08:29:15
513,545,5,13,0,0,0,1596111387,1,1,2020-07-30 08:29:15
514,546,25,7,0,1,0,1596114085,1,1,2020-07-30 08:29:15
515,547,6,13,4,0,0,1596078221,1,1,2020-07-30 08:29:15
516,548,9,10,2,0,0,1596115181,1,1,2020-07-30 08:29:15
517,549,7,16,0,0,0,1596115360,1,1,2020-07-30 08:29:15
